,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TAVG,TMAX,TMIN
6141,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-10-24,0.24,81.0,90.0,75.0
6142,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-10-25,0.04,80.0,89.0,72.0
6143,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-10-26,0.0,81.0,88.0,75.0
6144,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-10-27,0.24,80.0,86.0,75.0
6145,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-10-28,0.12,79.0,86.0,72.0
6146,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-10-29,0.24,79.0,85.0,75.0
6147,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-10-30,2.05,78.0,83.0,72.0
6148,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-10-31,0.71,79.0,84.0,71.0
6149,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-11-01,0.24,81.0,89.0,71.0
6150,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-11-02,0.16,82.0,91.0,77.0
6151,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-11-03,0.94,80.0,89.0,75.0
6152,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-11-04,0.12,80.0,88.0,74.0
6153,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-11-05,0.24,77.0,83.0,73.0
6154,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-11-06,1.34,78.0,89.0,72.0
6155,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-11-07,0.16,77.0,81.0,73.0
6156,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-11-08,0.39,80.0,86.0,75.0
6157,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-11-09,0.04,82.0,90.0,76.0
6158,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-11-10,0.08,80.0,83.0,77.0
6159,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-11-11,0.0,81.0,87.0,77.0
6160,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-11-12,0.04,81.0,89.0,77.0
6161,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-11-13,0.0,79.0,88.0,71.0
6162,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-11-14,0.0,80.0,91.0,72.0
6163,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-11-15,0.08,82.0,89.0,75.0
6164,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-11-16,0.0,81.0,90.0,73.0
6165,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-11-17,0.12,81.0,89.0,72.0
6166,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-11-18,0.12,82.0,91.0,75.0
6167,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-11-19,0.16,78.0,87.0,73.0
6168,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-11-20,0.0,78.0,85.0,73.0
6169,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-11-21,0.0,81.0,91.0,75.0
6170,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-11-22,0.0,85.0,90.0,72.0
6171,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-11-23,0.04,80.0,88.0,73.0
6172,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-11-24,0.2,77.0,82.0,72.0
6173,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-11-25,0.08,79.0,87.0,73.0
6174,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-11-26,1.22,79.0,84.0,74.0
6175,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-11-27,0.16,76.0,81.0,73.0
6176,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-11-28,0.2,76.0,78.0,72.0
6177,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-11-29,0.28,76.0,78.0,71.0
6178,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-11-30,0.0,80.0,88.0,74.0
6179,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-12-01,0.0,80.0,87.0,76.0
6180,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-12-02,0.0,79.0,86.0,72.0
6181,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-12-03,0.0,78.0,87.0,74.0
6182,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-12-04,0.12,78.0,83.0,74.0
6183,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-12-05,0.0,81.0,88.0,74.0
6184,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-12-06,0.0,82.0,92.0,73.0
6185,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-12-07,0.0,78.0,84.0,73.0
6186,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-12-08,0.0,78.0,88.0,71.0
6187,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-12-09,0.0,78.0,88.0,69.0
6188,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-12-10,0.0,77.0,87.0,71.0
6189,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-12-11,0.0,78.0,89.0,69.0
6190,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-12-12,0.0,77.0,86.0,70.0
6191,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-12-13,0.0,77.0,83.0,69.0
6192,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-12-14,0.0,79.0,90.0,72.0
6193,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-12-15,0.0,79.0,84.0,69.0
6194,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-12-16,0.0,79.0,90.0,69.0
6195,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-12-17,0.28,78.0,81.0,72.0
6196,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-12-18,0.04,76.0,81.0,72.0
6197,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-12-19,0.0,79.0,89.0,72.0
6198,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-12-20,0.0,77.0,88.0,68.0
6199,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-12-21,0.0,78.0,86.0,68.0
6200,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-12-22,0.0,76.0,85.0,71.0
6201,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-12-23,0.04,75.0,81.0,68.0
6202,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-12-24,0.0,74.0,80.0,69.0
6203,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-12-25,0.0,74.0,84.0,65.0
6204,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-12-26,0.0,73.0,85.0,63.0
6205,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-12-27,0.0,75.0,86.0,65.0
6206,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-12-28,0.0,73.0,85.0,61.0
6207,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-12-29,0.0,72.0,85.0,62.0
6208,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-12-30,0.0,72.0,81.0,62.0
6209,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1996-12-31,0.04,72.0,80.0,65.0
6210,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-01-01,0.0,75.0,83.0,65.0
6211,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-01-02,0.12,75.0,84.0,65.0
6212,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-01-03,0.0,74.0,87.0,68.0
6213,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-01-04,0.0,78.0,85.0,63.0
6214,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-01-05,0.16,,81.0,71.0
6215,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-01-06,0.0,71.0,82.0,65.0
6216,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-01-07,0.0,,85.0,66.0
6217,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-01-08,0.0,79.0,86.0,71.0
6218,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-01-09,0.0,78.0,87.0,67.0
6219,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-01-10,0.0,76.0,84.0,67.0
6220,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-01-11,0.0,76.0,83.0,72.0
6221,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-01-12,0.0,76.0,88.0,68.0
6222,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-01-13,0.0,76.0,83.0,69.0
6223,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-01-14,0.0,75.0,87.0,65.0
6224,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-01-15,0.0,74.0,85.0,65.0
6225,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-01-16,0.0,75.0,86.0,63.0
6226,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-01-17,0.0,74.0,85.0,63.0
6227,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-01-18,0.0,78.0,86.0,67.0
6228,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-01-19,0.0,78.0,90.0,65.0
6229,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-01-20,0.0,78.0,89.0,68.0
6230,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-01-21,0.0,77.0,85.0,68.0
6231,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-01-22,0.0,79.0,89.0,74.0
6232,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-01-23,0.0,78.0,87.0,68.0
6233,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-01-24,0.0,78.0,90.0,70.0
6234,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-01-25,0.0,79.0,86.0,68.0
6235,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-01-26,0.16,76.0,82.0,68.0
6236,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-01-27,0.0,76.0,85.0,66.0
6237,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-01-28,0.0,77.0,85.0,71.0
6238,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-01-29,0.0,80.0,85.0,72.0
6239,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-01-30,0.0,80.0,90.0,72.0
6240,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-01-31,0.0,80.0,89.0,72.0
6241,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-02-01,0.0,81.0,90.0,71.0
6242,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-02-02,0.0,81.0,92.0,70.0
6243,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-02-03,0.0,81.0,90.0,68.0
6244,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-02-04,0.0,78.0,90.0,66.0
6245,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-02-05,0.0,78.0,90.0,66.0
6246,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-02-06,0.0,80.0,91.0,72.0
6247,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-02-07,0.0,80.0,90.0,70.0
6248,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-02-08,0.0,83.0,91.0,73.0
6249,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-02-09,0.0,83.0,91.0,73.0
6250,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-02-10,0.0,82.0,90.0,75.0
6251,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-02-11,0.98,80.0,90.0,73.0
6252,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-02-12,0.08,78.0,85.0,72.0
6253,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-02-13,0.2,77.0,85.0,71.0
6254,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-02-14,0.0,78.0,86.0,68.0
6255,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-02-15,0.0,80.0,90.0,66.0
6256,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-02-16,0.0,80.0,90.0,66.0
6257,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-02-17,0.0,80.0,90.0,74.0
6258,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-02-18,0.0,78.0,85.0,71.0
6259,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-02-19,0.0,79.0,87.0,73.0
6260,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-02-20,0.0,79.0,86.0,73.0
6261,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-02-21,0.0,78.0,89.0,71.0
6262,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-02-22,0.0,75.0,82.0,68.0
6263,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-02-23,0.0,77.0,85.0,68.0
6264,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-02-24,0.0,76.0,85.0,70.0
6265,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-02-25,0.0,78.0,86.0,70.0
6266,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-02-26,0.0,76.0,83.0,69.0
6267,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-02-27,0.0,,88.0,67.0
6268,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-02-28,0.0,76.0,85.0,67.0
6269,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-03-01,0.0,78.0,86.0,72.0
6270,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-03-02,0.0,78.0,86.0,72.0
6271,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-03-03,0.04,78.0,89.0,70.0
6272,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-03-04,0.0,79.0,87.0,73.0
6273,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-03-05,0.0,78.0,87.0,65.0
6274,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-03-06,0.0,75.0,85.0,66.0
6275,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-03-07,0.0,78.0,88.0,70.0
6276,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-03-08,0.0,77.0,89.0,65.0
6277,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-03-09,0.0,76.0,88.0,64.0
6278,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-03-10,0.0,78.0,88.0,66.0
6279,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-03-11,0.0,78.0,88.0,67.0
6280,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-03-12,0.0,80.0,88.0,67.0
6281,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-03-13,0.0,78.0,90.0,69.0
6282,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-03-14,0.0,83.0,90.0,71.0
6283,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-03-15,0.0,80.0,91.0,66.0
6284,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-03-16,0.0,80.0,90.0,69.0
6285,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-03-17,0.0,80.0,88.0,68.0
6286,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-03-18,0.0,78.0,90.0,65.0
6287,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-03-19,0.0,81.0,92.0,70.0
6288,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-03-20,0.0,82.0,91.0,73.0
6289,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-03-21,0.0,82.0,93.0,71.0
6290,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-03-22,0.0,84.0,94.0,74.0
6291,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-03-23,0.0,84.0,94.0,75.0
6292,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-03-24,0.0,83.0,93.0,72.0
6293,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-03-25,0.0,80.0,93.0,69.0
6294,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-03-26,0.0,81.0,94.0,72.0
6295,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-03-27,0.0,81.0,93.0,69.0
6296,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-03-28,0.0,83.0,94.0,72.0
6297,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-03-29,0.0,84.0,95.0,73.0
6298,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-03-30,0.0,84.0,94.0,75.0
6299,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-03-31,0.0,84.0,95.0,70.0
6300,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-04-01,0.0,83.0,95.0,71.0
6301,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-04-02,0.0,83.0,93.0,74.0
6302,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-04-03,0.0,83.0,94.0,73.0
6303,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-04-04,0.0,84.0,94.0,73.0
6304,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-04-05,0.0,84.0,92.0,74.0
6305,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-04-06,0.0,85.0,95.0,75.0
6306,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-04-07,0.55,83.0,94.0,74.0
6307,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-04-08,0.0,84.0,94.0,74.0
6308,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-04-09,0.0,83.0,95.0,76.0
6309,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-04-10,0.0,85.0,94.0,76.0
6310,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-04-11,0.0,83.0,92.0,76.0
6311,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-04-12,0.0,84.0,94.0,76.0
6312,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-04-13,0.0,86.0,95.0,76.0
6313,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-04-14,0.28,85.0,94.0,75.0
6314,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-04-15,0.0,83.0,91.0,76.0
6315,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-04-16,0.0,,94.0,75.0
6316,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-04-17,0.08,,95.0,76.0
6317,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-04-18,0.0,83.0,92.0,75.0
6318,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-04-19,0.0,84.0,92.0,76.0
6319,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-04-20,0.0,84.0,92.0,77.0
6320,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-04-21,0.0,85.0,95.0,78.0
6321,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-04-22,0.28,84.0,92.0,76.0
6322,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-04-23,0.0,81.0,87.0,73.0
6323,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-04-24,0.0,83.0,90.0,74.0
6324,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-04-25,0.0,82.0,94.0,72.0
6325,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-04-26,0.0,83.0,96.0,73.0
6326,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-04-27,0.0,85.0,95.0,73.0
6327,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-04-28,0.0,86.0,96.0,75.0
6328,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-04-29,0.0,86.0,96.0,73.0
6329,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-04-30,0.0,86.0,96.0,77.0
6330,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-05-01,0.0,87.0,97.0,77.0
6331,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-05-02,0.0,86.0,96.0,75.0
6332,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-05-03,0.0,86.0,95.0,77.0
6333,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-05-04,0.0,84.0,96.0,75.0
6334,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-05-05,0.0,84.0,95.0,75.0
6335,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-05-06,0.0,86.0,97.0,75.0
6336,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-05-07,0.0,87.0,96.0,75.0
6337,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-05-08,0.0,85.0,94.0,78.0
6338,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-05-09,0.0,85.0,96.0,72.0
6339,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-05-10,0.0,84.0,96.0,75.0
6340,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-05-11,0.0,87.0,97.0,75.0
6341,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-05-12,0.0,87.0,97.0,81.0
6342,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-05-13,0.0,85.0,96.0,72.0
6343,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-05-14,0.0,86.0,96.0,72.0
6344,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-05-15,0.0,87.0,96.0,77.0
6345,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-05-16,0.0,87.0,97.0,77.0
6346,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-05-17,0.0,87.0,97.0,79.0
6347,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-05-18,0.0,86.0,96.0,79.0
6348,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-05-19,0.0,85.0,93.0,77.0
6349,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-05-20,0.0,86.0,94.0,78.0
6350,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-05-21,1.54,84.0,96.0,74.0
6351,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-05-22,0.0,,96.0,78.0
6352,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-05-23,0.04,84.0,94.0,77.0
6353,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-05-24,2.52,79.0,88.0,76.0
6354,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-05-25,6.18,78.0,82.0,75.0
6355,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-05-26,4.06,78.0,82.0,77.0
6356,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-05-27,0.0,82.0,90.0,75.0
6357,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-05-28,0.24,84.0,91.0,77.0
6358,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-05-29,1.3,80.0,84.0,76.0
6359,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-05-30,2.09,79.0,88.0,75.0
6360,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-05-31,1.14,82.0,89.0,76.0
6361,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-06-01,0.51,81.0,88.0,78.0
6362,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-06-02,0.0,84.0,90.0,77.0
6363,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-06-03,0.0,85.0,91.0,77.0
6364,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-06-04,0.0,85.0,91.0,76.0
6365,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-06-05,0.0,85.0,92.0,76.0
6366,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-06-06,0.0,83.0,92.0,76.0
6367,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-06-07,0.24,83.0,96.0,77.0
6368,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-06-08,0.0,84.0,95.0,76.0
6369,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-06-09,0.0,84.0,93.0,76.0
6370,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-06-10,0.0,83.0,92.0,75.0
6371,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-06-11,0.0,85.0,94.0,76.0
6372,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,1997-06-12,0.04,84.0,94.0,77.0
